mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
29.22818727493286,0.20875151182333843,2.4386723041534424,0.17522683053673488,500,6,0.01,,"{'n_estimators': 500, 'min_samples_leaf': 6, 'max_features': 0.01, 'max_depth': None}",0.7112879147457039,0.7140164967858338,0.7089900519582498,0.7219036197410755,0.7145995645500947,0.7141595295561916,0.004362446382852301,44,0.9965099694163562,0.996625927990452,0.9963663587720892,0.9968111854115431,0.9964802354930821,0.9965587354167045,0.00015086084717577718,RF
190.79667549133302,4.154694259261098,2.7985241413116455,0.09116667508063826,500,4,0.06,28,"{'n_estimators': 500, 'min_samples_leaf': 4, 'max_features': 0.06, 'max_depth': 28}",0.7249658598410481,0.7214920827357807,0.7276451950091526,0.7366983311152923,0.7313427051942953,0.7284288347791138,0.0052459513164336774,21,0.9999993397104389,0.9999993664789345,0.9999996571206856,0.9999997578175845,0.999999523283035,0.9999995288821356,1.6189419136845627e-07,RF
255.48411502838135,7.464558926441475,3.8959121227264406,0.14649321903159412,1100,12,0.04,,"{'n_estimators': 1100, 'min_samples_leaf': 12, 'max_features': 0.04, 'max_depth': None}",0.7273793113644694,0.7243718164868954,0.728694843436893,0.7378231379927493,0.730738847332487,0.7298015913226987,0.004512171221351914,4,0.9802224449247761,0.9796819227122147,0.98039260573748,0.9804183306085688,0.9801712229676626,0.9801773053901405,0.0002653020793443532,RF
252.59421033859252,7.004619712671645,3.299883270263672,0.13875782781355434,700,6,0.06,28,"{'n_estimators': 700, 'min_samples_leaf': 6, 'max_features': 0.06, 'max_depth': 28}",0.725613046929527,0.724262021450206,0.7293540962374884,0.7372753889220321,0.7306612413891566,0.7294331589856821,0.004568346029250667,7,0.9997427509320217,0.9997197236522476,0.9997305019574712,0.9997676999018269,0.9997521046289218,0.9997425562144979,1.6673608828354035e-05,RF
154.2940767765045,1.061762895082161,2.654330587387085,0.20587896333814557,700,12,0.04,16,"{'n_estimators': 700, 'min_samples_leaf': 12, 'max_features': 0.04, 'max_depth': 16}",0.7249072100406173,0.7233515424377497,0.7275282456059841,0.737339207318006,0.7292039425042959,0.7284660295813306,0.004878122849583521,20,0.9600956412858412,0.9582166318272571,0.9604891332750227,0.959041134810714,0.9588249538642499,0.959333499012617,0.0008375964060688393,RF
49.055321502685544,1.6682081820545722,3.733238458633423,0.3318322661684636,900,4,0.01,20,"{'n_estimators': 900, 'min_samples_leaf': 4, 'max_features': 0.01, 'max_depth': 20}",0.7131952772227812,0.7126188532801625,0.7132491395530265,0.7219308481075265,0.7155225347875523,0.7153033305902098,0.003459538904761801,40,0.9987188814643845,0.9986591035893619,0.9986590984236984,0.998674608295436,0.9986339152764332,0.9986691214098627,2.809433305702923e-05,RF
59.33401746749878,0.5731763435476782,1.9943891525268556,0.080196495807032,500,4,0.02,16,"{'n_estimators': 500, 'min_samples_leaf': 4, 'max_features': 0.02, 'max_depth': 16}",0.7236939177852563,0.7224927388753248,0.7239085861135331,0.7323203361224562,0.7255075948786196,0.725584634755038,0.0035019816645178404,35,0.9943205728764009,0.9941724640642504,0.9947195769812497,0.9940223478285033,0.9938364588036239,0.9942142841108055,0.0002993187605607855,RF
59.81180772781372,1.0242247304849712,4.2841521263122555,0.1744922130442421,1100,4,0.01,20,"{'n_estimators': 1100, 'min_samples_leaf': 4, 'max_features': 0.01, 'max_depth': 20}",0.7143164142458245,0.71424077721182,0.7131142622591387,0.7228621602190506,0.7166123425063353,0.7162291912884338,0.0035059484052867,37,0.9988024399611322,0.9987571451169865,0.9987664833813152,0.9987441669090614,0.9987255749474272,0.9987591620631845,2.56265300576346e-05,RF
143.76720275878907,2.5309471039632556,4.834891891479492,0.14827666199055914,1100,6,0.02,,"{'n_estimators': 1100, 'min_samples_leaf': 6, 'max_features': 0.02, 'max_depth': None}",0.7282372788205599,0.7242199306337636,0.7274117041184179,0.7376753501700498,0.730343903446377,0.7295776334378337,0.004502287544231243,5,0.9996055776877195,0.9995980799595363,0.9996034428652169,0.9996334046539302,0.9996346652771344,0.9996150340887076,1.571040230716487e-05,RF
37.3290020942688,0.56220335000311,2.539048957824707,0.050320130311475586,700,8,0.01,,"{'n_estimators': 700, 'min_samples_leaf': 8, 'max_features': 0.01, 'max_depth': None}",0.7136393108648449,0.7131735384580874,0.7116203937405352,0.7243883152575732,0.7148847383476359,0.7155412593337354,0.004545285809450002,39,0.9874851788575284,0.9877937342089775,0.9867628381535706,0.9876965813785176,0.9874190148376243,0.9874314694872437,0.0003610062931946542,RF
