mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
143.79502172470092,1.926364764153683,2.7066919803619385,0.0954742085678562,700,24,8,0.8,0.04,20,0.0,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0}",0.7254156442632653,0.7241397052113385,0.7285371840566186,0.7380559966143005,0.7296979894859753,0.7291693039262996,0.004879328129590248,28,0.978727553182309,0.9779139043597339,0.9785739458118119,0.9779603753878423,0.9787066859936732,0.978376492947074,0.0003628774985631148,RF
157.59146537780762,1.5289624158374844,2.062734842300415,0.08975332793034237,700,24,6,0.8,0.04,20,0.0001,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0001}",0.7243690634538431,0.7236000699474324,0.7272429494337622,0.7359770139558125,0.7287405503801264,0.7279859294341954,0.0044112670933002555,50,0.9131952074705008,0.9151555039277668,0.9144945347076718,0.9134619899797664,0.9145048185378147,0.914162410924704,0.000726616118096943,RF
238.70142922401428,2.7420475090395624,3.404889535903931,0.1776848339475337,1100,48,12,,0.04,28,1e-05,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 12, 'max_samples': None, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 1e-05}",0.7247668053549552,0.7233240936785772,0.7286373681285342,0.7363568037772985,0.7295481620852645,0.7285266466049259,0.004551265266996872,44,0.9474405723461299,0.9473580960614237,0.9477460464995335,0.9483887514680716,0.9473844477590863,0.947663582826849,0.00038823756643082904,RF
176.27447061538697,2.435029575301583,3.060892868041992,0.21619660516692674,700,24,6,,0.04,,1e-05,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': None, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 1e-05}",0.7261093881995827,0.723623827603031,0.7291189532885646,0.7382237111141705,0.7314669766825244,0.7297085713775747,0.005018475262302381,12,0.9940509567633984,0.9941200207570563,0.9939592873514753,0.9942491898998206,0.994081859695824,0.9940922628935149,9.47560045427909e-05,RF
146.08102283477783,3.0937685360886977,2.811418151855469,0.12101580564087222,700,24,8,0.8,0.04,28,0.0,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0}",0.7257347105975969,0.7231566073048162,0.7288914995487434,0.7384644017152852,0.7298281349588769,0.7292150708250636,0.0051932370533018185,27,0.9819987028751787,0.9817358094786733,0.9825238479573697,0.9822287576067585,0.982426743005963,0.9821827721847886,0.0002869237789581796,RF
166.08197588920592,4.371640415713239,2.7274143218994142,0.1581358284973929,700,24,12,,0.04,20,1e-05,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 12, 'max_samples': None, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 1e-05}",0.7263199850316573,0.7229283706683701,0.7284732840775244,0.7369447529306187,0.7300220988277526,0.7289376983071846,0.004657659718611214,36,0.9755923211638227,0.9747694563305772,0.9755116511410742,0.9755690725917572,0.9747821467202256,0.9752449295894913,0.00038396166004989554,RF
223.23201003074647,1.9372678732862956,3.5160685062408445,0.17001226250280085,900,24,6,,0.04,28,0.0,"{'n_estimators': 900, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': None, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0}",0.7255393064294028,0.7243558081095176,0.7296819787985865,0.7384257517119708,0.7313044631065833,0.7298614616312122,0.004989083647765117,7,0.9946614021108615,0.9947451556352208,0.9947599564377567,0.9947892770803916,0.9947014591872919,0.9947314500903046,4.5056826955752834e-05,RF
286.7350447177887,5.25714412713027,4.340421962738037,0.17235091367775288,1100,12,6,0.8,0.04,,3e-05,"{'n_estimators': 1100, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 3e-05}",0.7269851382099065,0.7243553594670944,0.7295359042214166,0.7381813082873153,0.7311531468139242,0.7300421713999314,0.004678063787134213,4,0.9966389642478697,0.9965654235419741,0.9966279399989242,0.9968331335115967,0.9966413836722655,0.9966613689945261,9.025238247877416e-05,RF
243.76990566253662,2.1428566049532,3.5518170833587646,0.30518847738997273,1100,48,8,,0.04,20,3e-05,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 3e-05}",0.7258070235991012,0.7239195849241871,0.72834085427725,0.7382521428316482,0.7298592997108897,0.7292357810686153,0.004949803392698158,25,0.9532375730763999,0.9516191052107681,0.9533778379636486,0.9527565342727631,0.953045034712388,0.9528072170471935,0.0006295316137458147,RF
167.20228943824767,3.7629869453081253,3.0898390769958497,0.09904742089982413,1100,48,12,0.6,0.04,28,0.0,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 12, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0}",0.7249299480543449,0.7236832115456088,0.728288375935019,0.7363748744384787,0.7298478984698065,0.7286248616886516,0.00446640867261739,40,0.9096882910648164,0.9095518966562707,0.9088804977638915,0.908402659111935,0.9087091282121355,0.9090464945618099,0.00049461684275492,RF
256.83345518112185,3.439694072166197,2.7045390129089357,0.12687231452950734,1100,48,6,,0.04,28,0.0001,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 6, 'max_samples': None, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0001}",0.7240300529245114,0.7223402004513954,0.7270959774422672,0.7352957949000352,0.7281346937318669,0.7273793438900152,0.004470609870877387,53,0.8891205950050243,0.8883454889922209,0.8883560517434202,0.8875893544767929,0.8890612117329477,0.8884945403900811,0.0005610379227452226,RF
192.35158576965333,3.8299019398443384,3.738315296173096,0.30325422830468424,1100,24,6,0.6,0.04,28,3e-05,"{'n_estimators': 1100, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 3e-05}",0.7265614158339166,0.724509406960993,0.729980348665861,0.7383685211529734,0.7299259939118596,0.7298691373051207,0.004731233605022141,6,0.9707583387369578,0.9709579246410761,0.9703208547356732,0.9709034908173351,0.9708549523627188,0.9707591122587521,0.00022874750793982842,RF
